        Node       x [um]       y [um]       z [um]       u [um]       v [um]       w [um]
        2878        1.648        0.660        0.182   0.01701193   0.05317461   0.02707649
        2879        1.648        0.764        0.182   0.01462183   0.04952732   0.02777144
        2880        1.648        0.868        0.182   0.01188845   0.04530775   0.02847604
        2881        1.648        0.972        0.182   0.00880167   0.04046121   0.02914348
        2882        1.648        1.076        0.182   0.00536670   0.03496825   0.02973166
        2883        1.648        1.180        0.182   0.00157583   0.02892215   0.03023602
        2884        1.648        1.284        0.182  -0.00255361   0.02265097   0.03070474
        2885        1.648        1.388        0.182  -0.00740484   0.01627242   0.03122491
        2886        1.648        1.492        0.182  -0.01419134   0.00901449   0.03119421
        2887        1.648        1.596        0.182  -0.02190287   0.00201782   0.03110945
        2888        1.648        1.700        0.182  -0.02703767  -0.00229522   0.03156154
        2889        1.648        1.804        0.182  -0.02895958  -0.00400557   0.03220063
        2890        1.648        1.908        0.182  -0.03251403  -0.00671561   0.03263636
        2891        1.648        2.012        0.182  -0.03640515  -0.00977675   0.03263481
        2892        1.648        2.116        0.182  -0.04015934  -0.01314932   0.03220404
        2893        1.648        2.220        0.182  -0.04400026  -0.01635391   0.03124973
        2894        1.648        2.324        0.182  -0.04721672  -0.01959902   0.02981562
        2895        1.648        2.428        0.182  -0.04886430  -0.02082059   0.02814232
        2896        1.648        2.532        0.182  -0.04948284  -0.02273310   0.02644604
        2897        1.648        2.636        0.182  -0.04935957  -0.02486151   0.02493654
        2898        1.648        2.740        0.182  -0.04880176  -0.02702722   0.02360410
        2899        1.648        2.844        0.182  -0.04803304  -0.02909448   0.02246511
        2900        1.648        2.948        0.182  -0.04721142  -0.03097013   0.02152101
        2901        1.648        3.052        0.182  -0.04644507  -0.03259438   0.02077176
        2902        1.648        3.156        0.182  -0.04580961  -0.03392843   0.02021628
        2903        1.648        3.260        0.182  -0.04535556  -0.03494808   0.01985557
        2904        1.648        3.364        0.182  -0.04511187  -0.03563382   0.01968775
        2905        1.648        3.468        0.182  -0.04503872  -0.03564300   0.01976153
        2906        1.752       -0.068        0.182   0.02704826   0.06411194   0.02516482
        2907        1.752        0.036        0.182   0.02697982   0.06392036   0.02510487
        2908        1.752        0.140        0.182   0.02634714   0.06300728   0.02518273
        2909        1.752        0.244        0.182   0.02545129   0.06166946   0.02540831
        2910        1.752        0.348        0.182   0.02428844   0.05990043   0.02577651
        2911        1.752        0.452        0.182   0.02284820   0.05768605   0.02627517
        2912        1.752        0.556        0.182   0.02111150   0.05500413   0.02688662
        2913        1.752        0.660        0.182   0.01906033   0.05182903   0.02758730
        2914        1.752        0.764        0.182   0.01666739   0.04812143   0.02834281
        2915        1.752        0.868        0.182   0.01390882   0.04383146   0.02910878
        2916        1.752        0.972        0.182   0.01076212   0.03888621   0.02982460
        2917        1.752        1.076        0.182   0.00721799   0.03318861   0.03041414
        2918        1.752        1.180        0.182   0.00329995   0.02669597   0.03080960
        2919        1.752        1.284        0.182  -0.00106234   0.01968068   0.03107788
        2920        1.752        1.388        0.182  -0.00553049   0.01321073   0.03144889
        2921        1.752        1.492        0.182  -0.01281715   0.00565687   0.03120928
        2922        1.752        1.596        0.182  -0.02028656  -0.00081532   0.03130016
        2923        1.752        1.700        0.182  -0.02558922  -0.00460056   0.03173255
        2924        1.752        1.804        0.182  -0.02926483  -0.00699859   0.03221614
        2925        1.752        1.908        0.182  -0.03263590  -0.00947626   0.03252751
        2926        1.752        2.012        0.182  -0.03625073  -0.01266043   0.03250702
        2927        1.752        2.116        0.182  -0.04000459  -0.01606702   0.03212690
        2928        1.752        2.220        0.182  -0.04352790  -0.01983849   0.03136114
        2929        1.752        2.324        0.182  -0.04637042  -0.02406873   0.03023833
        2930        1.752        2.428        0.182  -0.04843372  -0.02634134   0.02838510
        2931        1.752        2.532        0.182  -0.04960791  -0.02793265   0.02677477
        2932        1.752        2.636        0.182  -0.05008072  -0.02958092   0.02524205
        2933        1.752        2.740        0.182  -0.05006618  -0.03121701   0.02388044
        2934        1.752        2.844        0.182  -0.04975489  -0.03279909   0.02270764
        2935        1.752        2.948        0.182  -0.04930322  -0.03426185   0.02173400
        2936        1.752        3.052        0.182  -0.04882489  -0.03555546   0.02096137
        2937        1.752        3.156        0.182  -0.04840489  -0.03664314   0.02038907
        2938        1.752        3.260        0.182  -0.04810141  -0.03750019   0.02001702
        2939        1.752        3.364        0.182  -0.04794985  -0.03810302   0.01984170
        2940        1.752        3.468        0.182  -0.04788600  -0.03813125   0.01991349
        2941        1.856       -0.068        0.182   0.02905897   0.06276078   0.02537096
        2942        1.856        0.036        0.182   0.02899135   0.06257292   0.02531081
        2943        1.856        0.140        0.182   0.02835412   0.06164595   0.02539285
        2944        1.856        0.244        0.182   0.02746083   0.06027936   0.02562750
        2945        1.856        0.348        0.182   0.02630817   0.05846692   0.02601058
        2946        1.856        0.452        0.182   0.02488467   0.05619401   0.02652990
        2947        1.856        0.556        0.182   0.02316914   0.05344028   0.02716854
        2948        1.856        0.660        0.182   0.02113913   0.05018174   0.02790316
        2949        1.856        0.764        0.182   0.01876040   0.04638437   0.02870021
        2950        1.856        0.868        0.182   0.01599383   0.04200425   0.02951366
        2951        1.856        0.972        0.182   0.01279239   0.03698518   0.03028062
        2952        1.856        1.076        0.182   0.00909896   0.03121214   0.03090511
        2953        1.856        1.180        0.182   0.00492996   0.02450298   0.03126291
        2954        1.856        1.284        0.182   0.00011143   0.01652898   0.03116749
        2955        1.856        1.388        0.182  -0.00506698   0.00907827   0.03113091
        2956        1.856        1.492        0.182  -0.01169052   0.00210371   0.03125075
        2957        1.856        1.596        0.182  -0.01865300  -0.00277354   0.03133934
        2958        1.856        1.700        0.182  -0.02486780  -0.00596770   0.03163494
        2959        1.856        1.804        0.182  -0.02966219  -0.00829544   0.03203481
        2960        1.856        1.908        0.182  -0.03345155  -0.01087324   0.03230156
        2961        1.856        2.012        0.182  -0.03686671  -0.01422911   0.03227932
        2962        1.856        2.116        0.182  -0.04014899  -0.01815485   0.03194079
        2963        1.856        2.220        0.182  -0.04327458  -0.02230587   0.03129671
        2964        1.856        2.324        0.182  -0.04606249  -0.02726820   0.03030089
        2965        1.856        2.428        0.182  -0.04835248  -0.02981478   0.02860134
        2966        1.856        2.532        0.182  -0.04990031  -0.03176930   0.02698847
        2967        1.856        2.636        0.182  -0.05082485  -0.03330356   0.02546186
        2968        1.856        2.740        0.182  -0.05124750  -0.03469260   0.02408476
        2969        1.856        2.844        0.182  -0.05132700  -0.03597084   0.02289429
        2970        1.856        2.948        0.182  -0.05120467  -0.03713926   0.02190435
        2971        1.856        3.052        0.182  -0.05099269  -0.03818070   0.02111838
        2972        1.856        3.156        0.182  -0.05077703  -0.03907311   0.02053601
        2973        1.856        3.260        0.182  -0.05061890  -0.03979790   0.02015726
        2974        1.856        3.364        0.182  -0.05055593  -0.04033360   0.01997718
