        Node       x [um]       y [um]       z [um]       u [um]       v [um]       w [um]
       14861        2.896        2.012        1.222  -0.15302555   0.02177275  -0.01826671
       14862        2.896        2.116        1.222  -0.14857147   0.00307852  -0.01776882
       14863        2.896        2.220        1.222  -0.14394265  -0.01585867  -0.01722195
       14864        2.896        2.324        1.222  -0.13950322  -0.03426722  -0.01663416
       14865        2.896        2.428        1.222  -0.13538821  -0.05154746  -0.01600387
       14866        2.896        2.532        1.222  -0.13162863  -0.06732787  -0.01533770
       14867        2.896        2.636        1.222  -0.12823120  -0.08143309  -0.01465246
       14868        2.896        2.740        1.222  -0.12521486  -0.09381643  -0.01397680
       14869        2.896        2.844        1.222  -0.12260349  -0.10450090  -0.01334023
       14870        2.896        2.948        1.222  -0.12042186  -0.11353787  -0.01277185
       14871        2.896        3.052        1.222  -0.11868796  -0.12098230  -0.01229476
       14872        2.896        3.156        1.222  -0.11741520  -0.12688159  -0.01192815
       14873        2.896        3.260        1.222  -0.11661427  -0.13126935  -0.01168700
       14874        2.896        3.364        1.222  -0.11629008  -0.13417046  -0.01158185
       14875        2.896        3.468        1.222  -0.11635535  -0.13542031  -0.01158360
       14876        3.000       -0.068        1.222  -0.09627576   0.13618540  -0.00810046
       14877        3.000        0.036        1.222  -0.09623937   0.13579446  -0.00811177
       14878        3.000        0.140        1.222  -0.09670962   0.13497281  -0.00826582
       14879        3.000        0.244        1.222  -0.09768314   0.13385739  -0.00856158
       14880        3.000        0.348        1.222  -0.09919512   0.13244625  -0.00899428
       14881        3.000        0.452        1.222  -0.10129101   0.13074139  -0.00955628
       14882        3.000        0.556        1.222  -0.10402918   0.12873131  -0.01023807
       14883        3.000        0.660        1.222  -0.10747358   0.12640593  -0.01102605
       14884        3.000        0.764        1.222  -0.11169103   0.12375319  -0.01190349
       14885        3.000        0.868        1.222  -0.11673135   0.12075683  -0.01284762
       14886        3.000        0.972        1.222  -0.12260542   0.11738221  -0.01383148
       14887        3.000        1.076        1.222  -0.12924581   0.11355408  -0.01482124
       14888        3.000        1.180        1.222  -0.13646225   0.10914227  -0.01577793
       14889        3.000        1.284        1.222  -0.14390812   0.10393685  -0.01665726
       14890        3.000        1.388        1.222  -0.15107140   0.09764585  -0.01741430
       14891        3.000        1.492        1.222  -0.15733049   0.08992268  -0.01800440
       14892        3.000        1.596        1.222  -0.16206242   0.08042793  -0.01839393
       14893        3.000        1.700        1.222  -0.16479637   0.06891210  -0.01856581
       14894        3.000        1.804        1.222  -0.16535083   0.05529437  -0.01852581
       14895        3.000        1.908        1.222  -0.16388775   0.03973835  -0.01830205
       14896        3.000        2.012        1.222  -0.16084919   0.02263398  -0.01793675
       14897        3.000        2.116        1.222  -0.15680228   0.00455968  -0.01747224
       14898        3.000        2.220        1.222  -0.15227252  -0.01381933  -0.01694031
       14899        3.000        2.324        1.222  -0.14765160  -0.03185955  -0.01636074
       14900        3.000        2.428        1.222  -0.14318062  -0.04902097  -0.01574541
       14901        3.000        2.532        1.222  -0.13899375  -0.06491212  -0.01510689
       14902        3.000        2.636        1.222  -0.13516752  -0.07929382  -0.01446198
       14903        3.000        2.740        1.222  -0.13175389  -0.09204066  -0.01383282
       14904        3.000        2.844        1.222  -0.12879201  -0.10311206  -0.01324359
       14905        3.000        2.948        1.222  -0.12631156  -0.11251395  -0.01271822
       14906        3.000        3.052        1.222  -0.12433452  -0.12027272  -0.01227783
       14907        3.000        3.156        1.222  -0.12287888  -0.12642435  -0.01194072
       14908        3.000        3.260        1.222  -0.12195605  -0.13099595  -0.01172102
       14909        3.000        3.364        1.222  -0.12156935  -0.13400643  -0.01162889
       14910        3.000        3.468        1.222  -0.12163360  -0.13528395  -0.01163394
       14911        3.104       -0.068        1.222  -0.09948016   0.13797604  -0.00805692
       14912        3.104        0.036        1.222  -0.09943915   0.13758206  -0.00806799
       14913        3.104        0.140        1.222  -0.09997914   0.13677441  -0.00821962
       14914        3.104        0.244        1.222  -0.10108908   0.13569209  -0.00851176
       14915        3.104        0.348        1.222  -0.10281008   0.13433818  -0.00894010
       14916        3.104        0.452        1.222  -0.10518249   0.13270967  -0.00949554
       14917        3.104        0.556        1.222  -0.10825858   0.13079356  -0.01016765
       14918        3.104        0.660        1.222  -0.11209044   0.12857160  -0.01094258
       14919        3.104        0.764        1.222  -0.11672049   0.12601815  -0.01180319
       14920        3.104        0.868        1.222  -0.12216005   0.12309304  -0.01272599
       14921        3.104        0.972        1.222  -0.12836832   0.11973170  -0.01368380
       14922        3.104        1.076        1.222  -0.13521974   0.11582695  -0.01464206
       14923        3.104        1.180        1.222  -0.14247879   0.11122282  -0.01556363
       14924        3.104        1.284        1.222  -0.14978530   0.10570585  -0.01640657
       14925        3.104        1.388        1.222  -0.15666691   0.09901148  -0.01713022
       14926        3.104        1.492        1.222  -0.16259549   0.09085304  -0.01769633
       14927        3.104        1.596        1.222  -0.16707302   0.08097772  -0.01807717
       14928        3.104        1.700        1.222  -0.16973556   0.06921875  -0.01825815
       14929        3.104        1.804        1.222  -0.17044219   0.05555199  -0.01824405
       14930        3.104        1.908        1.222  -0.16929769   0.04014834  -0.01805505
       14931        3.104        2.012        1.222  -0.16661952   0.02334920  -0.01772359
       14932        3.104        2.116        1.222  -0.16284279   0.00564767  -0.01728474
       14933        3.104        2.220        1.222  -0.15841176  -0.01238830  -0.01676885
       14934        3.104        2.324        1.222  -0.15371131  -0.03019855  -0.01620127
       14935        3.104        2.428        1.222  -0.14902633  -0.04728200  -0.01559905
       14936        3.104        2.532        1.222  -0.14455334  -0.06324551  -0.01497954
       14937        3.104        2.636        1.222  -0.14041977  -0.07781628  -0.01435995
       14938        3.104        2.740        1.222  -0.13670963  -0.09082097  -0.01376057
       14939        3.104        2.844        1.222  -0.13347828  -0.10217519  -0.01320171
       14940        3.104        2.948        1.222  -0.13076557  -0.11184999  -0.01270493
       14941        3.104        3.052        1.222  -0.12860072  -0.11984951  -0.01228954
       14942        3.104        3.156        1.222  -0.12700488  -0.12619843  -0.01197406
       14943        3.104        3.260        1.222  -0.12599387  -0.13092148  -0.01177125
       14944        3.104        3.364        1.222  -0.12556671  -0.13402808  -0.01169037
       14945        3.104        3.468        1.222  -0.12563279  -0.13532864  -0.01169895
       14946        3.208       -0.068        1.222  -0.10159375   0.13925525  -0.00806223
       14947        3.208        0.036        1.222  -0.10154217   0.13885206  -0.00807362
       14948        3.208        0.140        1.222  -0.10210459   0.13802465  -0.00821972
       14949        3.208        0.244        1.222  -0.10330182   0.13696223  -0.00851078
       14950        3.208        0.348        1.222  -0.10515702   0.13564573  -0.00893842
       14951        3.208        0.452        1.222  -0.10770912   0.13406910  -0.00949293
       14952        3.208        0.556        1.222  -0.11100429   0.13221720  -0.01016294
       14953        3.208        0.660        1.222  -0.11508597   0.13006605  -0.01093329
       14954        3.208        0.764        1.222  -0.11998079   0.12758024  -0.01178732
       14955        3.208        0.868        1.222  -0.12567753   0.12470563  -0.01270140
       14956        3.208        0.972        1.222  -0.13210696   0.12135672  -0.01364865
       14957        3.208        1.076        1.222  -0.13911242   0.11741009  -0.01459337
       14958        3.208        1.180        1.222  -0.14643455   0.11270097  -0.01549959
       14959        3.208        1.284        1.222  -0.15370868   0.10701271  -0.01632593
       14960        3.208        1.388        1.222  -0.16048304   0.10009743  -0.01703496
       14961        3.208        1.492        1.222  -0.16627728   0.09170135  -0.01759096
       14962        3.208        1.596        1.222  -0.17065326   0.08161211  -0.01796940
       14963        3.208        1.700        1.222  -0.17329849   0.06970479  -0.01815656
       14964        3.208        1.804        1.222  -0.17408625   0.05598609  -0.01815557
       14965        3.208        1.908        1.222  -0.17309616   0.04062829  -0.01798378
       14966        3.208        2.012        1.222  -0.17058750   0.02395155  -0.01766909
       14967        3.208        2.116        1.222  -0.16693206   0.00640508  -0.01724295
       14968        3.208        2.220        1.222  -0.16253230  -0.01149251  -0.01673533
       14969        3.208        2.324        1.222  -0.15776501  -0.02922074  -0.01617300
       14970        3.208        2.428        1.222  -0.15293371  -0.04630233  -0.01557668
       14971        3.208        2.532        1.222  -0.14826776  -0.06234370  -0.01496582
       14972        3.208        2.636        1.222  -0.14392353  -0.07705388  -0.01435741
       14973        3.208        2.740        1.222  -0.14000652  -0.09023648  -0.01377138
       14974        3.208        2.844        1.222  -0.13658598  -0.10178143  -0.01322694
       14975        3.208        2.948        1.222  -0.13371052  -0.11163799  -0.01274418
       14976        3.208        3.052        1.222  -0.13141315  -0.11979897  -0.01234164
       14977        3.208        3.156        1.222  -0.12972022  -0.12628168  -0.01203757
       14978        3.208        3.260        1.222  -0.12865102  -0.13111104  -0.01184483
       14979        3.208        3.364        1.222  -0.12823266  -0.13433459  -0.01177872
       14980        3.208        3.468        1.222  -0.12832542  -0.13567325  -0.01179596
       14981        3.312       -0.068        1.222  -0.10250869   0.13988989  -0.00810910
       14982        3.312        0.036        1.222  -0.10229715   0.13938485  -0.00810490
       14983        3.312        0.140        1.222  -0.10287006   0.13855515  -0.00825210
       14984        3.312        0.244        1.222  -0.10409722   0.13750082  -0.00854523
       14985        3.312        0.348        1.222  -0.10599969   0.13619970  -0.00897571
       14986        3.312        0.452        1.222  -0.10861419   0.13464435  -0.00953375
       14987        3.312        0.556        1.222  -0.11198854   0.13282265  -0.01020766
       14988        3.312        0.660        1.222  -0.11616202   0.13070470  -0.01098145
       14989        3.312        0.764        1.222  -0.12116336   0.12825487  -0.01183918
       14990        3.312        0.868        1.222  -0.12696995   0.12541281  -0.01275726
       14991        3.312        0.972        1.222  -0.13350692   0.12208756  -0.01370918
       14992        3.312        1.076        1.222  -0.14061411   0.11814898  -0.01465778
       14993        3.312        1.180        1.222  -0.14802303   0.11343225  -0.01556790
       14994        3.312        1.284        1.222  -0.15536466   0.10771765  -0.01639664
       14995        3.312        1.388        1.222  -0.16218456   0.10075831  -0.01710891
       14996        3.312        1.492        1.222  -0.16801222   0.09230748  -0.01766787
       14997        3.312        1.596        1.222  -0.17241490   0.08215755  -0.01804945
       14998        3.312        1.700        1.222  -0.17508641   0.07019396  -0.01824010
       14999        3.312        1.804        1.222  -0.17590076   0.05642754  -0.01824182
       15000        3.312        1.908        1.222  -0.17493405   0.04103208  -0.01807237
       15001        3.312        2.012        1.222  -0.17243485   0.02432590  -0.01775833
       15002        3.312        2.116        1.222  -0.16875885   0.00675273  -0.01733052
       15003        3.312        2.220        1.222  -0.16430706  -0.01117964  -0.01682018
       15004        3.312        2.324        1.222  -0.15945874  -0.02895562  -0.01625386
       15005        3.312        2.428        1.222  -0.15452653  -0.04610020  -0.01565455
       15006        3.312        2.532        1.222  -0.14974971  -0.06221737  -0.01504083
       15007        3.312        2.636        1.222  -0.14529625  -0.07701511  -0.01443087
       15008        3.312        2.740        1.222  -0.14127417  -0.09028537  -0.01384259
       15009        3.312        2.844        1.222  -0.13776093  -0.10191255  -0.01329726
       15010        3.312        2.948        1.222  -0.13480530  -0.11184258  -0.01281389
       15011        3.312        3.052        1.222  -0.13244358  -0.12006370  -0.01241045
       15012        3.312        3.156        1.222  -0.13070264  -0.12659379  -0.01210667
       15013        3.312        3.260        1.222  -0.12960454  -0.13146093  -0.01191399
       15014        3.312        3.364        1.222  -0.12917655  -0.13471464  -0.01184973
       15015        3.312        3.468        1.222  -0.12946254  -0.13629304  -0.01190897
       15016       -0.016       -0.068        1.326   0.05683857   0.04407367  -0.00860359
       15017       -0.016        0.036        1.326   0.05691930   0.04357446  -0.00858498
       15018       -0.016        0.140        1.326   0.05750762   0.04260345  -0.00859062
       15019       -0.016        0.244        1.326   0.05855896   0.04109268  -0.00865172
       15020       -0.016        0.348        1.326   0.06006791   0.03905720  -0.00876042
       15021       -0.016        0.452        1.326   0.06201445   0.03650904  -0.00891401
       15022       -0.016        0.556        1.326   0.06439142   0.03346448  -0.00910647
       15023       -0.016        0.660        1.326   0.06717946   0.02993991  -0.00933216
       15024       -0.016        0.764        1.326   0.07036141   0.02595343  -0.00958708
       15025       -0.016        0.868        1.326   0.07391548   0.02152414  -0.00986472
       15026       -0.016        0.972        1.326   0.07781084   0.01666281  -0.01016203
       15027       -0.016        1.076        1.326   0.08201438   0.01137955  -0.01047267
       15028       -0.016        1.180        1.326   0.08648216   0.00568640  -0.01079204
       15029       -0.016        1.284        1.326   0.09116397  -0.00041753  -0.01111348
       15030       -0.016        1.388        1.326   0.09599095  -0.00693576  -0.01143322
       15031       -0.016        1.492        1.326   0.10088134  -0.01386423  -0.01174628
       15032       -0.016        1.596        1.326   0.10572574  -0.02120558  -0.01204857
       15033       -0.016        1.700        1.326   0.11038856  -0.02895229  -0.01233656
       15034       -0.016        1.804        1.326   0.11471106  -0.03710056  -0.01260412
       15035       -0.016        1.908        1.326   0.11851829  -0.04561402  -0.01284294
       15036       -0.016        2.012        1.326   0.12164042  -0.05444343  -0.01304635
       15037       -0.016        2.116        1.326   0.12393565  -0.06349401  -0.01320462
       15038       -0.016        2.220        1.326   0.12532554  -0.07264580  -0.01330894
       15039       -0.016        2.324        1.326   0.12581072  -0.08174685  -0.01334338
       15040       -0.016        2.428        1.326   0.12548428  -0.09062500  -0.01329206
       15041       -0.016        2.532        1.326   0.12450677  -0.09910109  -0.01314517
       15042       -0.016        2.636        1.326   0.12309204  -0.10702210  -0.01289992
       15043       -0.016        2.740        1.326   0.12145709  -0.11425065  -0.01256975
       15044       -0.016        2.844        1.326   0.11980590  -0.12069055  -0.01218070
       15045       -0.016        2.948        1.326   0.11829519  -0.12627847  -0.01177249
       15046       -0.016        3.052        1.326   0.11703596  -0.13098152  -0.01138830
       15047       -0.016        3.156        1.326   0.11609749  -0.13478409  -0.01107420
       15048       -0.016        3.260        1.326   0.11552273  -0.13767890  -0.01086741
       15049       -0.016        3.364        1.326   0.11534746  -0.13966917  -0.01080226
       15050       -0.016        3.468        1.326   0.11560881  -0.14078180  -0.01086547
       15051        0.088       -0.068        1.326   0.05641458   0.04399092  -0.00858842
       15052        0.088        0.036        1.326   0.05653537   0.04356155  -0.00857683
       15053        0.088        0.140        1.326   0.05712189   0.04259498  -0.00858345
       15054        0.088        0.244        1.326   0.05816775   0.04108865  -0.00864525
       15055        0.088        0.348        1.326   0.05966268   0.03905492  -0.00875532
       15056        0.088        0.452        1.326   0.06159388   0.03650909  -0.00891053
       15057        0.088        0.556        1.326   0.06394886   0.03346608  -0.00910513
       15058        0.088        0.660        1.326   0.06671129   0.02994222  -0.00933367
       15059        0.088        0.764        1.326   0.06986321   0.02595711  -0.00959140
       15060        0.088        0.868        1.326   0.07337991   0.02152588  -0.00987288
       15061        0.088        0.972        1.326   0.07723488   0.01666425  -0.01017362
       15062        0.088        1.076        1.326   0.08139395   0.01138173  -0.01048799
       15063        0.088        1.180        1.326   0.08581399   0.00569026  -0.01081116
       15064        0.088        1.284        1.326   0.09044377  -0.00040922  -0.01113750
       15065        0.088        1.388        1.326   0.09522056  -0.00691787  -0.01146139
       15066        0.088        1.492        1.326   0.10006216  -0.01383448  -0.01177836
       15067        0.088        1.596        1.326   0.10486489  -0.02115799  -0.01208302
       15068        0.088        1.700        1.326   0.10949442  -0.02888447  -0.01237125
       15069        0.088        1.804        1.326   0.11379612  -0.03700719  -0.01263644
       15070        0.088        1.908        1.326   0.11759215  -0.04549343  -0.01287219
       15071        0.088        2.012        1.326   0.12071158  -0.05429351  -0.01307134
       15072        0.088        2.116        1.326   0.12300648  -0.06332192  -0.01322572
       15073        0.088        2.220        1.326   0.12439381  -0.07245410  -0.01332452
       15074        0.088        2.324        1.326   0.12487173  -0.08153929  -0.01335359
       15075        0.088        2.428        1.326   0.12453416  -0.09039995  -0.01329626
       15076        0.088        2.532        1.326   0.12354922  -0.09886072  -0.01314250
       15077        0.088        2.636        1.326   0.12213568  -0.10675943  -0.01288874
       15078        0.088        2.740        1.326   0.12051434  -0.11396509  -0.01254954
       15079        0.088        2.844        1.326   0.11888587  -0.12038222  -0.01215131
       15080        0.088        2.948        1.326   0.11740257  -0.12594937  -0.01173431
       15081        0.088        3.052        1.326   0.11617088  -0.13063377  -0.01134289
       15082        0.088        3.156        1.326   0.11525608  -0.13441746  -0.01102171
       15083        0.088        3.260        1.326   0.11469552  -0.13729263  -0.01080928
       15084        0.088        3.364        1.326   0.11452271  -0.13926549  -0.01074018
       15085        0.088        3.468        1.326   0.11467930  -0.14022112  -0.01076319
       15086        0.192       -0.068        1.326   0.05528459   0.04417685  -0.00865544
       15087        0.192        0.036        1.326   0.05541257   0.04376550  -0.00864496
       15088        0.192        0.140        1.326   0.05599830   0.04280979  -0.00866063
       15089        0.192        0.244        1.326   0.05702875   0.04130223  -0.00872965
       15090        0.192        0.348        1.326   0.05849948   0.03926221  -0.00884876
       15091        0.192        0.452        1.326   0.06039661   0.03670695  -0.00901513
       15092        0.192        0.556        1.326   0.06270887   0.03365303  -0.00922331
       15093        0.192        0.660        1.326   0.06541841   0.03011639  -0.00946782
       15094        0.192        0.764        1.326   0.06850799   0.02611769  -0.00974326
       15095        0.192        0.868        1.326   0.07195249   0.02167405  -0.01004406
       15096        0.192        0.972        1.326   0.07572562   0.01680280  -0.01036535
       15097        0.192        1.076        1.326   0.07979597   0.01151582  -0.01070071
       15098        0.192        1.180        1.326   0.08412260   0.00582242  -0.01104573
       15099        0.192        1.284        1.326   0.08866072  -0.00027078  -0.01139419
       15100        0.192        1.388        1.326   0.09335275  -0.00676302  -0.01173975
       15101        0.192        1.492        1.326   0.09812772  -0.01365323  -0.01207642
       15102        0.192        1.596        1.326   0.10288978  -0.02093920  -0.01239772
       15103        0.192        1.700        1.326   0.10751543  -0.02861984  -0.01269703
       15104        0.192        1.804        1.326   0.11184844  -0.03669099  -0.01296746
       15105        0.192        1.908        1.326   0.11570242  -0.04512991  -0.01320331
       15106        0.192        2.012        1.326   0.11888523  -0.05389909  -0.01339988
       15107        0.192        2.116        1.326   0.12122202  -0.06292069  -0.01355049
       15108        0.192        2.220        1.326   0.12260295  -0.07207221  -0.01364605
       15109        0.192        2.324        1.326   0.12301580  -0.08119585  -0.01367165
       15110        0.192        2.428        1.326   0.12256537  -0.09009791  -0.01360870
       15111        0.192        2.532        1.326   0.12145052  -0.09858721  -0.01344131
       15112        0.192        2.636        1.326   0.11992502  -0.10649330  -0.01316314
       15113        0.192        2.740        1.326   0.11823546  -0.11368394  -0.01278833
       15114        0.192        2.844        1.326   0.11658617  -0.12006940  -0.01234723
       15115        0.192        2.948        1.326   0.11511873  -0.12559686  -0.01188613
       15116        0.192        3.052        1.326   0.11392092  -0.13023905  -0.01145412
       15117        0.192        3.156        1.326   0.11304122  -0.13398191  -0.01109897
       15118        0.192        3.260        1.326   0.11250465  -0.13681728  -0.01086004
       15119        0.192        3.364        1.326   0.11231380  -0.13872474  -0.01076443
       15120        0.192        3.468        1.326   0.11243479  -0.13963372  -0.01077905
       15121        0.296       -0.068        1.326   0.05350691   0.04460816  -0.00881727
       15122        0.296        0.036        1.326   0.05363903   0.04421364  -0.00880739
       15123        0.296        0.140        1.326   0.05421450   0.04325529  -0.00882977
       15124        0.296        0.244        1.326   0.05522257   0.04173962  -0.00891054
       15125        0.296        0.348        1.326   0.05665805   0.03968433  -0.00904554
       15126        0.296        0.452        1.326   0.05850641   0.03710871  -0.00923193
       15127        0.296        0.556        1.326   0.06075822   0.03403155  -0.00946443
       15128        0.296        0.660        1.326   0.06339393   0.03047019  -0.00973765
       15129        0.296        0.764        1.326   0.06639583   0.02644486  -0.01004505
       15130        0.296        0.868        1.326   0.06974020   0.02197690  -0.01038019
       15131        0.296        0.972        1.326   0.07340109   0.01708574  -0.01073755
       15132        0.296        1.076        1.326   0.07734693   0.01178530  -0.01111137
       15133        0.296        1.180        1.326   0.08154288   0.00608701  -0.01149597
       15134        0.296        1.284        1.326   0.08595257  -0.00000126  -0.01188429
       15135        0.296        1.388        1.326   0.09052853  -0.00647417  -0.01226948
       15136        0.296        1.492        1.326   0.09521561  -0.01333011  -0.01264378
       15137        0.296        1.596        1.326   0.09993459  -0.02056570  -0.01299700
       15138        0.296        1.700        1.326   0.10457925  -0.02818250  -0.01332014
       15139        0.296        1.804        1.326   0.10899684  -0.03618004  -0.01360364
       15140        0.296        1.908        1.326   0.11298733  -0.04455104  -0.01384167
       15141        0.296        2.012        1.326   0.11631628  -0.05328066  -0.01403337
       15142        0.296        2.116        1.326   0.11875310  -0.06231175  -0.01417758
       15143        0.296        2.220        1.326   0.12013278  -0.07152935  -0.01427002
       15144        0.296        2.324        1.326   0.12041798  -0.08075642  -0.01429604
       15145        0.296        2.428        1.326   0.11973514  -0.08977081  -0.01423050
       15146        0.296        2.532        1.326   0.11834992  -0.09834549  -0.01404675
       15147        0.296        2.636        1.326   0.11659109  -0.10629078  -0.01372915
       15148        0.296        2.740        1.326   0.11475726  -0.11347341  -0.01329090
       15149        0.296        2.844        1.326   0.11305820  -0.11981800  -0.01277120
       15150        0.296        2.948        1.326   0.11161095  -0.12528781  -0.01222870
       15151        0.296        3.052        1.326   0.11046651  -0.12986779  -0.01172332
       15152        0.296        3.156        1.326   0.10964304  -0.13355212  -0.01130904
       15153        0.296        3.260        1.326   0.10914513  -0.13633558  -0.01102661
       15154        0.296        3.364        1.326   0.10896914  -0.13820841  -0.01090518
       15155        0.296        3.468        1.326   0.10906751  -0.13909140  -0.01091114
       15156        0.400       -0.068        1.326   0.05110335   0.04530369  -0.00906419
       15157        0.400        0.036        1.326   0.05123536   0.04491867  -0.00905390
       15158        0.400        0.140        1.326   0.05179573   0.04395162  -0.00908496
       15159        0.400        0.244        1.326   0.05277467   0.04241871  -0.00918126
       15160        0.400        0.348        1.326   0.05416274   0.04033579  -0.00933921
       15161        0.400        0.452        1.326   0.05594983   0.03772700  -0.00955457
       15162        0.400        0.556        1.326   0.05812367   0.03461093  -0.00982209
       15163        0.400        0.660        1.326   0.06066639   0.03100874  -0.01013626
       15164        0.400        0.764        1.326   0.06355887   0.02694293  -0.01048904
       15165        0.400        0.868        1.326   0.06677579   0.02243674  -0.01087371
       15166        0.400        0.972        1.326   0.07029244   0.01751324  -0.01128344
       15167        0.400        1.076        1.326   0.07407852   0.01218904  -0.01171248
       15168        0.400        1.180        1.326   0.07810412   0.00647763  -0.01215411
       15169        0.400        1.284        1.326   0.08233960   0.00038929  -0.01260093
       15170        0.400        1.388        1.326   0.08675340  -0.00606731  -0.01304473
       15171        0.400        1.492        1.326   0.09130849  -0.01288888  -0.01347566
       15172        0.400        1.596        1.326   0.09595654  -0.02006797  -0.01387883
       15173        0.400        1.700        1.326   0.10061881  -0.02760156  -0.01423961
       15174        0.400        1.804        1.326   0.10516113  -0.03549544  -0.01454320
       15175        0.400        1.908        1.326   0.10936871  -0.04376354  -0.01478289
       15176        0.400        2.012        1.326   0.11295161  -0.05242549  -0.01495982
       15177        0.400        2.116        1.326   0.11557995  -0.06147006  -0.01508475
       15178        0.400        2.220        1.326   0.11698725  -0.07079668  -0.01516524
       15179        0.400        2.324        1.326   0.11707418  -0.08020962  -0.01519460
       15180        0.400        2.428        1.326   0.11600657  -0.08942041  -0.01513658
       15181        0.400        2.532        1.326   0.11417470  -0.09814261  -0.01493995
       15182        0.400        2.636        1.326   0.11205164  -0.10615108  -0.01456973
       15183        0.400        2.740        1.326   0.11002365  -0.11332219  -0.01403489
       15184        0.400        2.844        1.326   0.10829194  -0.11960598  -0.01339332
       15185        0.400        2.948        1.326   0.10690881  -0.12499394  -0.01272860
       15186        0.400        3.052        1.326   0.10586164  -0.12949082  -0.01211836
       15187        0.400        3.156        1.326   0.10512815  -0.13310173  -0.01162345
       15188        0.400        3.260        1.326   0.10469264  -0.13582948  -0.01128545
       15189        0.400        3.364        1.326   0.10454607  -0.13767025  -0.01113292
       15190        0.400        3.468        1.326   0.10463101  -0.13854089  -0.01113324
       15191        0.504       -0.068        1.326   0.04809565   0.04626382  -0.00938866
       15192        0.504        0.036        1.326   0.04823413   0.04589357  -0.00937677
       15193        0.504        0.140        1.326   0.04877543   0.04491194  -0.00941868
       15194        0.504        0.244        1.326   0.04971623   0.04335199  -0.00953580
       15195        0.504        0.348        1.326   0.05104926   0.04123295  -0.00972307
       15196        0.504        0.452        1.326   0.05276229   0.03857512  -0.00997702
       15197        0.504        0.556        1.326   0.05484342   0.03540421  -0.01029045
       15198        0.504        0.660        1.326   0.05727405   0.03174322  -0.01065709
       15199        0.504        0.764        1.326   0.06003468   0.02761761  -0.01106873
       15200        0.504        0.868        1.326   0.06310096   0.02305693  -0.01151705
       15201        0.504        0.972        1.326   0.06644532   0.01808482  -0.01199490
       15202        0.504        1.076        1.326   0.07003808   0.01272572  -0.01249482
       15203        0.504        1.180        1.326   0.07385158   0.00699129  -0.01301075
       15204        0.504        1.284        1.326   0.07786097   0.00089501  -0.01353436
       15205        0.504        1.388        1.326   0.08204649  -0.00555600  -0.01405699
       15206        0.504        1.492        1.326   0.08639792  -0.01235242  -0.01456529
       15207        0.504        1.596        1.326   0.09090500  -0.01948056  -0.01504034
       15208        0.504        1.700        1.326   0.09554089  -0.02692357  -0.01545748
       15209        0.504        1.804        1.326   0.10021431  -0.03468398  -0.01579310
       15210        0.504        1.908        1.326   0.10471934  -0.04279118  -0.01603111
       15211        0.504        2.012        1.326   0.10869341  -0.05132384  -0.01617500
       15212        0.504        2.116        1.326   0.11166350  -0.06034785  -0.01624805
       15213        0.504        2.220        1.326   0.11316547  -0.06982657  -0.01629023
       15214        0.504        2.324        1.326   0.11298279  -0.07952719  -0.01631642
       15215        0.504        2.428        1.326   0.11130687  -0.08905298  -0.01628729
       15216        0.504        2.532        1.326   0.10878193  -0.09798633  -0.01610244
       15217        0.504        2.636        1.326   0.10617006  -0.10606777  -0.01566379
       15218        0.504        2.740        1.326   0.10396731  -0.11319892  -0.01498605
       15219        0.504        2.844        1.326   0.10230349  -0.11938951  -0.01416679
       15220        0.504        2.948        1.326   0.10108211  -0.12466727  -0.01333723
       15221        0.504        3.052        1.326   0.10019629  -0.12905965  -0.01259622
       15222        0.504        3.156        1.326   0.09959052  -0.13258707  -0.01200614
       15223        0.504        3.260        1.326   0.09923997  -0.13525751  -0.01160507
       15224        0.504        3.364        1.326   0.09913429  -0.13706698  -0.01141777
       15225        0.504        3.468        1.326   0.09921334  -0.13793806  -0.01141301
       15226        0.608       -0.068        1.326   0.04453332   0.04752937  -0.00977496
       15227        0.608        0.036        1.326   0.04467026   0.04716209  -0.00976487
       15228        0.608        0.140        1.326   0.04518958   0.04616022  -0.00982045
       15229        0.608        0.244        1.326   0.04608820   0.04456455  -0.00996313
       15230        0.608        0.348        1.326   0.04735725   0.04239479  -0.01018745
       15231        0.608        0.452        1.326   0.04898737   0.03967463  -0.01048826
       15232        0.608        0.556        1.326   0.05096228   0.03642876  -0.01085849
       15233        0.608        0.660        1.326   0.05326643   0.03268715  -0.01128998
       15234        0.608        0.764        1.326   0.05587714   0.02848054  -0.01177353
       15235        0.608        0.868        1.326   0.05877060   0.02384338  -0.01229996
       15236        0.608        0.972        1.326   0.06191866   0.01880667  -0.01286010
       15237        0.608        1.076        1.326   0.06528903   0.01339563  -0.01344629
       15238        0.608        1.180        1.326   0.06885145   0.00762727  -0.01405204
       15239        0.608        1.284        1.326   0.07257798   0.00151154  -0.01466976
       15240        0.608        1.388        1.326   0.07645620  -0.00494766  -0.01529057
       15241        0.608        1.492        1.326   0.08049778  -0.01174246  -0.01590009
       15242        0.608        1.596        1.326   0.08473790  -0.01884661  -0.01647406
       15243        0.608        1.700        1.326   0.08922650  -0.02622230  -0.01697802
       15244        0.608        1.804        1.326   0.09396916  -0.03383721  -0.01736751
       15245        0.608        1.908        1.326   0.09881680  -0.04171499  -0.01760815
       15246        0.608        2.012        1.326   0.10335606  -0.04999034  -0.01768917
       15247        0.608        2.116        1.326   0.10686309  -0.05889864  -0.01765995
